
=== WALL TIME ===
label                                             ms    tflops  valid  regs  bars
fc1_checkered_p_gemm                            0.811      1.13x      5.650      0.99x
fc1_checkered_e2_p_gemm                         0.716      1.00x      5.640      0.99x
fc1_checkered_p_strip                           0.715      1.00x      0.004          ?
fc1_checkered_e2_p_strip                        0.715      1.00x      0.004          ?
fc1_dgsnake_p_fused                             1.530      2.14x      5.650      0.99x
fc1_dgsnake_e2_p_fused                          1.580      2.21x      5.650      0.99x
fc1_dgsnake_p_gemm                              0.717      1.00x      5.640      0.99x
fc1_dgsnake_e2_p_gemm                           0.716      1.00x      5.640      0.99x
fc1_dgsnake_p_strip                             0.715      1.00x      0.003          ?
fc1_dgsnake_e2_p_strip                          0.715      1.00x      0.003          ?
fc1_kstagger_p_fused                            2.410      3.37x      5.650      0.99x
fc1_kstagger_e2_p_fused                         2.380      3.33x      5.650      0.99x
fc1_kstagger_p_gemm                             1.960      2.74x      5.660      0.99x
fc1_kstagger_e2_p_gemm                          1.760      2.46x      5.660      0.99x
fc1_kstagger_p_strip                            0.881      1.23x      0.004          ?
fc1_kstagger_e2_p_strip                         0.881      1.23x      0.004          ?
fc1_dg4_p_fused                                 1.590      2.22x      5.650      0.99x
fc1_dg4_e2_p_fused                              1.520      2.13x      5.650      0.99x
fc1_dg4_p_gemm                                  0.856      1.20x      5.650      0.99x
fc1_dg4_e2_p_gemm                               0.756      1.06x      5.650      0.99x
fc1_dg4_p_strip                                 0.715      1.00x      0.003          ?
fc1_dg4_e2_p_strip                              0.715      1.00x      0.004          ?
fc1_dg6_p_fused                                 1.320      1.85x      5.650      0.99x
fc1_dg6_e2_p_fused                              1.420      1.99x      5.650      0.99x
fc1_dg6_p_gemm                                  0.849      1.19x      5.650      0.99x
fc1_dg6_e2_p_gemm                               0.866      1.21x      5.650      0.99x
fc1_dg6_p_strip                                 0.716      1.00x      0.003          ?
fc1_dg6_e2_p_strip                              0.715      1.00x      0.003          ?
fc1_dg10_p_fused                                1.390      1.94x      5.650      0.99x
fc1_dg10_e2_p_fused                             1.430      2.00x      5.650      0.99x
fc1_dg10_p_gemm                                 0.905      1.26x      5.660      0.99x
fc1_dg10_e2_p_gemm                              0.718      1.00x      5.640      0.99x
fc1_dg10_p_strip                                0.715      1.00x      0.004          ?
fc1_dg10_e2_p_strip                             0.716      1.00x      0.003          ?
fc1_dg12_p_fused                                1.430      2.00x      5.650      0.99x
fc1_dg12_e2_p_fused                             1.490      2.08x      5.650      0.99x
fc1_dg12_p_gemm                                 0.723      1.01x      5.640      0.99x
fc1_dg12_e2_p_gemm                              0.717      1.00x      5.640      0.99x
fc1_dg12_p_strip                                0.715      1.00x      0.004          ?
fc1_dg12_e2_p_strip                             0.716      1.00x      0.003          ?
fc1_dg16_p_fused                                1.620      2.26x      5.650      0.99x
fc1_dg16_e2_p_fused                             1.510      2.11x      5.650      0.99x
fc1_dg16_p_gemm                                 0.721      1.01x      5.640      0.99x
fc1_dg16_e2_p_gemm                              0.834      1.17x      5.650      0.99x
fc1_dg16_p_strip                                0.715      1.00x      0.003          ?
fc1_dg16_e2_p_strip                             0.716      1.00x      0.004          ?
fc1_dg24_p_fused                                1.480      2.07x      5.650      0.99x
fc1_dg24_e2_p_fused                             1.420      1.99x      5.650      0.99x
fc1_dg24_p_gemm                                 0.826      1.16x      5.650      0.99x
fc1_dg24_e2_p_gemm                              0.834      1.17x      5.640      0.99x
fc1_dg24_p_strip                                0.716      1.00x      0.003          ?
fc1_dg24_e2_p_strip                             0.715      1.00x      0.003          ?
fc1_dg32_p_fused                                1.550      2.17x      5.650      0.99x
fc1_dg32_e2_p_fused                             1.520      2.13x      5.650      0.99x
fc1_dg32_p_gemm                                 0.947      1.32x      5.650      0.99x
fc1_dg32_e2_p_gemm                              0.928      1.30x      5.650      0.99x
fc1_dg32_p_strip                                0.715      1.00x      0.004          ?
fc1_dg32_e2_p_strip                             0.715      1.00x      0.003          ?
fc2_default_p_fused                             6.520      1.52x      1.430      1.00x
fc2_default_p_gemm                              4.150      0.97x      1.420      1.00x
fc2_default_e2_p_gemm                           4.060      0.95x      1.420      1.00x
fc2_default_p_strip                             5.270      1.85x      0.012          ?
fc2_default_e2_p_strip                          5.230      1.83x      0.009          ?
fc2_dgswizzle_p_fused                           5.470      1.28x      1.420      1.00x
fc2_dgswizzle_e2_p_fused                        5.380      1.26x      1.410      0.99x
fc2_dgswizzle_p_gemm                            3.200      0.75x      1.410      0.99x
fc2_dgswizzle_e2_p_gemm                         3.400      0.79x      1.410      0.99x
fc2_dgswizzle_p_strip                           3.830      1.34x      0.007          ?
fc2_dgswizzle_e2_p_strip                        3.590      1.26x      0.005          ?
fc2_zorder_p_fused                              5.570      1.30x      1.420      1.00x
fc2_zorder_e2_p_fused                           5.590      1.31x      1.420      1.00x
fc2_zorder_p_gemm                               3.470      0.81x      1.420      1.00x
fc2_zorder_e2_p_gemm                            3.610      0.84x      1.410      0.99x
fc2_zorder_p_strip                              4.320      1.51x      0.010          ?
fc2_zorder_e2_p_strip                           4.730      1.66x      0.008          ?
fc2_hilbert_p_fused                             5.750      1.34x      1.450      1.02x
fc2_hilbert_p_gemm                              3.440      0.80x      1.420      1.00x
fc2_hilbert_e2_p_gemm                           3.740      0.87x      1.420      1.00x
fc2_hilbert_p_strip                             4.520      1.58x      0.022          ?
fc2_hilbert_e2_p_strip                          4.510      1.58x      0.015          ?
fc2_zigzag_p_fused                              6.010      1.40x      1.420      1.00x
fc2_zigzag_e2_p_fused                           6.410      1.50x      1.420      1.00x
fc2_zigzag_p_gemm                               3.100      0.72x      1.410      0.99x
fc2_zigzag_e2_p_gemm                            3.310      0.77x      1.410      0.99x
fc2_zigzag_p_strip                              4.450      1.56x      0.010          ?
fc2_zigzag_e2_p_strip                           4.170      1.46x      0.008          ?
fc2_rowmajor_p_fused                            5.950      1.39x      1.420      1.00x
fc2_rowmajor_e2_p_fused                         6.610      1.54x      1.420      1.00x
fc2_rowmajor_p_gemm                             3.280      0.77x      1.410      0.99x
fc2_rowmajor_e2_p_gemm                          3.260      0.76x      1.410      0.99x
fc2_rowmajor_p_strip                            4.380      1.53x      0.010          ?
fc2_rowmajor_e2_p_strip                         4.320      1.51x      0.007          ?
fc2_ncycle_p_fused                              5.520      1.29x      1.420      1.00x
fc2_ncycle_e2_p_fused                           5.540      1.29x      1.410      0.99x
fc2_ncycle_p_gemm                               3.300      0.77x      1.410      0.99x
fc2_ncycle_e2_p_gemm                            3.300      0.77x      1.400      0.98x
fc2_ncycle_p_strip                              2.960      1.04x      0.007          ?
fc2_ncycle_e2_p_strip                           2.950      1.03x      0.006          ?
fc2_nflat_p_fused                               5.510      1.29x      1.420      1.00x
fc2_nflat_e2_p_fused                            5.500      1.29x      1.410      0.99x
fc2_nflat_p_gemm                                3.340      0.78x      1.410      0.99x
fc2_nflat_e2_p_gemm                             3.280      0.77x      1.400      0.98x
fc2_nflat_p_strip                               2.950      1.03x      0.007          ?
fc2_nflat_e2_p_strip                            2.940      1.03x      0.006          ?
fc2_nsnake_p_fused                              5.540      1.29x      1.420      1.00x
fc2_nsnake_e2_p_fused                           5.530      1.29x      1.410      0.99x
fc2_nsnake_p_gemm                               3.340      0.78x      1.410      0.99x
fc2_nsnake_e2_p_gemm                            3.320      0.78x      1.400      0.98x
